listener,date,sTime,trial,targets,SNR,adj_SNR,OutLevelChange,masker,wave,V,C,response,correct,rTime,rev
L99xx,21-Feb-2017,10:57:43,1,VCVa,+999.0,+999.0, +0.0,None,IF_I01a,I,F,F,1,10:57:50
L99xx,21-Feb-2017,10:57:43,2,VCVa,+999.0,+999.0, +0.0,None,IP_I01a,I,P,P,1,10:57:52
L99xx,21-Feb-2017,10:57:43,3,VCVa,+999.0,+999.0, +0.0,None,IB_I01a,I,B,B,1,10:57:54
L99xx,21-Feb-2017,10:57:43,4,VCVa,+999.0,+999.0, +0.0,None,AV_A01a,A,V,W,0,10:57:56
L99xx,21-Feb-2017,10:57:43,5,VCVa,+999.0,+999.0, +0.0,None,IG_I01a,I,G,G,1,10:57:59
L99xx,21-Feb-2017,10:57:43,6,VCVa,+999.0,+999.0, +0.0,None,UN_U01a,U,N,N,1,10:58:01
L99xx,21-Feb-2017,10:57:43,7,VCVa,+999.0,+999.0, +0.0,None,IT_I01a,I,T,T,1,10:58:08
L99xx,21-Feb-2017,10:57:43,8,VCVa,+999.0,+999.0, +0.0,None,AF_A05a,A,F,F,1,10:58:10
L99xx,21-Feb-2017,10:57:43,9,VCVa,+999.0,+999.0, +0.0,None,AP_A01a,A,P,P,1,10:58:12
