listener,date,sTime,endTime,TestType,tracking,SentType,stimuli,noise,manipulation,lateralied,ITD,version,SNR,nCorrect,nKW,pCorrect
L99xx,19-Jun-2017,15:13:43,15:14:22,fixed,VCV,VCV_KM&TG,None,none,signal, +0.0,HHL,999,0,2,0.000000
