listener,date,sTime,tracking,trial,targets,SNR,adj_SNR,OutLevelChange,manipulation,lateralized,ITD,masker,wave,V,C,response,correct,rTime,rev
L99xx,21-Jun-2017,10:56:21,50,1,VCV_KM&TG,+999.0,+999.0, +0.0,none,signal, +0.0,None,AB_A01_KM,A,B,F,0,10:56:37
L99xx,21-Jun-2017,10:56:21,50,2,VCV_KM&TG,+999.0,+999.0, +0.0,none,signal, +0.0,None,UW_U04_TG,U,W,M,0,10:56:52
