listener,date,sTime,endTime,TestType,tracking,SentType,stimuli,noise,manipulation,lateralied,ITD,version,SNR,nCorrect,nKW,pCorrect
L99xx,21-Jun-2017,15:36:13,15:42:17,fixed,VCV,VCV_KM&TG,None,none,signal, +0.0,HHL,999,1,8,0.125000
