listener,date,sTime,tracking,trial,targets,SNR,adj_SNR,OutLevelChange,manipulation,lateralized,ITD,masker,wave,V,C,response,correct,rTime,rev
L99xx,21-Jun-2017,11:30:53,50,1,VCV_KM&TG,+999.0,+999.0, +0.0,none,signal, +0.0,None,AF_A01_KM,A,F,W,0,11:31:08
L99xx,21-Jun-2017,11:30:53,50,2,VCV_KM&TG,+999.0,+999.0, +0.0,none,signal, +0.0,None,IK_I01_KM,I,K,Z,0,11:31:31
